# x, y
-1.927463151514530182e-02 7.851616144180297852e-01 4.427952986359268150e-02 -2.662212351294162560e-01
6.336967349052429199e-01 -4.639813899993896484e-01 -5.212859516274417349e-01 1.641706472932162320e-01
-5.553603768348693848e-01 5.553603768348693848e-01 1.607933631156696075e-01 -6.476631091419166042e-01
-3.702341318130493164e-01 -6.926593780517578125e-01 1.551841196463738803e-01 -5.240264392086884104e-01
4.639815390110015869e-01 6.336966156959533691e-01 -3.313655106680719609e-01 6.986813422580584465e-02
5.310021042823791504e-01 -5.786943435668945312e-01 -4.030125303611733489e-01 1.091781247371524377e-01
-7.851616144180297852e-01 -1.927476003766059875e-02 1.220381346273631956e-01 -7.779367679268400781e-01
6.926594376564025879e-01 -3.702339828014373779e-01 -5.936340789874713364e-01 1.925637043200664755e-01
7.721292972564697266e-01 -1.437590867280960083e-01 -6.959965311096862894e-01 2.267974970789536915e-01
-2.691251635551452637e-01 7.378495335578918457e-01 1.370574070644365872e-01 -4.517163029807360064e-01
7.058172821998596191e-01 3.444884121417999268e-01 -6.102043187168775251e-01 1.985600813967354217e-01
7.768974900245666504e-01 -1.152416691184043884e-01 -7.023089857660212987e-01 2.286967190832485120e-01
-7.794916033744812012e-01 -9.614127874374389648e-02 1.235529315453627319e-01 -7.751043254323857212e-01
-3.954781591892242432e-01 -6.785627007484436035e-01 1.580166036729245826e-01 -5.416338071586705993e-01
6.503450274467468262e-01 4.403426051139831543e-01 -5.413938237134203746e-01 1.724343989602628024e-01
-7.543203830718994141e-01 2.187488526105880737e-01 1.299532458899956278e-01 -7.622771332490079210e-01
-4.282973408699035645e-01 6.583400964736938477e-01 1.607056874327698059e-01 -5.642092936031015693e-01
-7.806127071380615234e-01 8.656831085681915283e-02 1.232555437513866703e-01 -7.756660085434772256e-01
9.614140540361404419e-02 -7.794916033744812012e-01 -2.210521384362093555e-02 -1.805937155719259946e-01
9.365779263248441566e-09 -7.853981852531433105e-01 3.423124320176490487e-02 -2.518332662667430721e-01
-5.056641697883605957e-01 -6.009609699249267578e-01 1.626805728657580719e-01 -6.158355324617986737e-01
-2.371949702501296997e-01 7.487248182296752930e-01 1.290427085337508828e-01 -4.283958342600743818e-01
-7.782531380653381348e-01 -1.056994423270225525e-01 1.238802223912624512e-01 -7.744828162821210116e-01
-3.702342212200164795e-01 6.926593184471130371e-01 1.551841403064928571e-01 -5.240265396348451343e-01
-2.890839986503124237e-02 -7.848659753799438477e-01 4.914573972436575566e-02 -2.734197630718744887e-01
-5.777725577354431152e-02 -7.832701206207275391e-01 6.310530799012753489e-02 -2.950092290230739156e-01
7.487248182296752930e-01 2.371949255466461182e-01 -6.652880283394946304e-01 2.172164284695152214e-01
6.736584901809692383e-01 4.037753641605377197e-01 -5.699767042426526764e-01 1.836824322054734226e-01
7.543203830718994141e-01 2.187488526105880737e-01 -6.725878200801080897e-01 2.195458506492186102e-01
3.853764384984970093e-02 7.844521403312683105e-01 1.289200329082584862e-02 -2.231498169747815896e-01
1.342731267213821411e-01 7.738353013992309570e-01 -4.731027098129712838e-02 -1.527167927429809446e-01
7.058174014091491699e-01 -3.444881737232208252e-01 -6.102044725097404143e-01 1.985601487315765412e-01
-5.202602148056030273e-01 5.883703231811523438e-01 1.623784978251701094e-01 -6.252988750177217447e-01
7.487249374389648438e-01 -2.371947318315505981e-01 -6.652880640382347055e-01 2.172163923564742749e-01
7.543204426765441895e-01 -2.187485992908477783e-01 -6.725879369811569308e-01 2.195459095556872020e-01
7.457577586174011230e-01 -2.463648915290832520e-01 -6.614280929801238385e-01 2.159713898278460831e-01
-4.945167303085327148e-01 -6.101667881011962891e-01 1.627685136850572922e-01 -6.085461883999508936e-01
5.553603768348693848e-01 5.553603768348693848e-01 -4.301518545995685616e-01 1.228214734061205682e-01
7.618607878684997559e-01 1.908362060785293579e-01 -6.824667081525961354e-01 2.226465954041546291e-01
-1.484942138195037842e-01 -7.712326645851135254e-01 1.009087190592622280e-01 -3.627862428513236592e-01
7.663146853446960449e-01 -1.720816940069198608e-01 -6.883243300270428522e-01 2.244571690887129101e-01
-4.755672514438629150e-01 -6.250488758087158203e-01 1.626322979376318423e-01 -5.960356081564480712e-01
7.811292409896850586e-01 8.177694678306579590e-02 -7.079270554237371282e-01 2.303671439126978859e-01
2.279893308877944946e-01 -7.515791058540344238e-01 -1.161059312733930260e-01 -8.559692490195802694e-02
4.832017719745635986e-01 -6.191658973693847656e-01 -3.514531795578474949e-01 8.139711057056532584e-02
-6.131896376609802246e-01 4.907634854316711426e-01 1.555866717180110770e-01 -6.832139051878023395e-01
7.140589952468872070e-01 -3.270627260208129883e-01 -6.206610848446378892e-01 2.022510797809593253e-01
7.515792846679687500e-01 -2.279888391494750977e-01 -6.690085096805187259e-01 2.184077460937264292e-01
4.717230200767517090e-01 -6.279551386833190918e-01 -3.394115316449163866e-01 7.453570695056654927e-02
-3.787063956260681152e-01 6.880638003349304199e-01 1.562093037273223906e-01 -5.299581343483044105e-01
-7.811291813850402832e-01 -8.177705854177474976e-02 1.231181301885614365e-01 -7.759245682248674392e-01
-1.720814555883407593e-01 -7.663147449493408203e-01 1.092376878581624577e-01 -3.803267169411649884e-01
1.955074667930603027e-01 -7.606754302978515625e-01 -9.116439195911277271e-02 -1.086028131136896335e-01
-4.678612053394317627e-01 6.308376789093017578e-01 1.624733365648924899e-01 -5.909061717358252697e-01
9.638036601245403290e-03 7.853390574455261230e-01 2.905053195098572516e-02 -2.446478083786354507e-01
3.358010053634643555e-01 7.099915146827697754e-01 -2.071177179051814643e-01 -1.170824223975319711e-02
7.761757373809814453e-01 1.200066357851028442e-01 -7.013522121210324922e-01 2.284103515516706651e-01
-5.415639281272888184e-01 -5.688223838806152344e-01 1.615602765897194149e-01 -6.389403104413052814e-01
5.345427989959716797e-01 5.754253268241882324e-01 -4.069215800141889328e-01 1.111834674342648821e-01
8.656857907772064209e-02 -7.806127071380615234e-01 -1.603218517732268866e-02 -1.876326002460321773e-01
-5.056641101837158203e-01 6.009609699249267578e-01 1.626805493453404861e-01 -6.158356591047293715e-01
-2.826609611511230469e-01 -7.327708005905151367e-01 1.401206228587831282e-01 -4.615408939993228543e-01
7.738353013992309570e-01 -1.342730224132537842e-01 -6.982528956841471679e-01 2.274790926706452276e-01
7.816162705421447754e-01 7.698248326778411865e-02 -7.085746641594479200e-01 2.305585293879009734e-01
-7.703070044517517090e-01 1.532235741615295410e-01 1.259498694948707753e-01 -7.704715180419505760e-01
1.814726442098617554e-01 7.641453146934509277e-01 -8.074678001295063079e-02 -1.186330568713200861e-01
6.971505880355834961e-01 3.617062568664550781e-01 -5.992727485821378597e-01 1.946246296925764063e-01
7.410966157913208008e-01 -2.600501477718353271e-01 -6.553793286924546324e-01 2.140017853533641434e-01
-7.761757373809814453e-01 -1.200066730380058289e-01 1.244264152305529780e-01 -7.734380116373864578e-01
4.819135647267103195e-03 -7.853834033012390137e-01 3.165386973883071997e-02 -2.482396007962464901e-01
5.754253268241882324e-01 -5.345427989959716797e-01 -4.529394555614517093e-01 1.337875152366648779e-01
7.457576990127563477e-01 2.463650852441787720e-01 -6.614279238154930907e-01 2.159713225727059038e-01
4.982513785362243652e-01 -6.071209907531738281e-01 -3.674412829546898074e-01 9.028358326765109632e-02
4.678611159324645996e-01 6.308377981185913086e-01 -3.353900681198720424e-01 7.221117019516018476e-02
-7.825021147727966309e-01 6.738498806953430176e-02 1.227519980961134238e-01 -7.766108157884814567e-01
6.880639195442199707e-01 -3.787061274051666260e-01 -5.878829327143182404e-01 1.904396568011468005e-01
7.140588760375976562e-01 3.270630240440368652e-01 -6.206609238895167691e-01 2.022510184888180740e-01
7.618607878684997559e-01 -1.908362209796905518e-01 -6.824667082679936048e-01 2.226465804548494742e-01
-2.279890775680541992e-01 7.515792250633239746e-01 1.265253251037782856e-01 -4.216379710881421605e-01
-7.256133556365966797e-01 3.005587458610534668e-01 1.365962629717341059e-01 -7.471547571829997292e-01
-2.094757854938507080e-01 7.569479346275329590e-01 1.211816711999623708e-01 -4.080064842267711045e-01
5.056641101837158203e-01 6.009610295295715332e-01 -3.753993687549537772e-01 9.461403652437223866e-02
-1.955073177814483643e-01 7.606754899024963379e-01 1.169004685321444470e-01 -3.976878349446799632e-01
-2.463650554418563843e-01 7.457577586174011230e-01 1.314582213834077917e-01 -4.351128059975549744e-01
-6.040523052215576172e-01 -5.019672513008117676e-01 1.566208370890710966e-01 -6.777093510621691186e-01
4.120118618011474609e-01 -6.686527729034423828e-01 -2.789334228161347573e-01 3.773221637617590885e-02
2.325963079929351807e-01 -7.501661777496337891e-01 -1.197371110649724790e-01 -8.235889727093143042e-02
6.785627007484436035e-01 3.954781293869018555e-01 -5.760518833784327164e-01 1.859996098690250843e-01
7.180186510086059570e-01 3.182758092880249023e-01 -6.257060119421791189e-01 2.040063793411271975e-01
5.883703827857971191e-01 5.202601552009582520e-01 -4.678457750687512462e-01 1.407280734967872315e-01
-1.056994944810867310e-01 7.782530784606933594e-01 8.421931419989196754e-02 -3.308525584720835577e-01
-7.180186510086059570e-01 -3.182758688926696777e-01 1.382348243789663367e-01 -7.430681629618057782e-01
-1.908362209796905518e-01 7.618607878684997559e-01 1.154208692947994441e-01 -3.942313817817005850e-01
6.583401560783386230e-01 4.282972514629364014e-01 -5.511404833326647434e-01 1.763348164659662154e-01
-3.005589246749877930e-01 7.256132960319519043e-01 1.438668750499143556e-01 -4.744694609372245298e-01
-4.443246126174926758e-01 -6.476310491561889648e-01 1.616146206186143408e-01 -5.750953131397055218e-01
-7.721292376518249512e-01 -1.437592953443527222e-01 1.254798879254498400e-01 -7.713951817919196818e-01
-7.693523168563842773e-01 -1.579473614692687988e-01 1.261949842166867342e-01 -7.699868211160693088e-01
